"node_id","label","node_type","layer","source_table","source_id","description","instrument","article","sector","implementation_domain","actor_type","government_level","normative_hierarchy","anchoring_level","gap_type","confidence_level","review_status","notes"
"PABS_DRAFT_20260309_SECIIC_011","PABS [DRAFT] Section II.C PABS System benefit-sharing — commercial users other than manufacturers","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_011","The draft text would require WHO PABS Contracts for other commercial-purpose users (including developers that do not man…","PABS Draft (IGWG Bureau, 9 March 2026)","","","contracts and standard terms","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_012","PABS [DRAFT] Section II.C PABS System benefit-sharing — non-commercial users","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_012","The draft text would require applicable terms and conditions for non-commercial users of PABS Materials and Sequence Inf…","PABS Draft (IGWG Bureau, 9 March 2026)","","","research and development","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIIA_001","PABS [DRAFT] Section III.A Governance — PABS Advisory Group","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIIA_001","The draft text would establish a PABS Advisory Group as a subsidiary body of the Conference of the Parties to provide te…","PABS Draft (IGWG Bureau, 9 March 2026)","","","governance and review","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIIA_002","PABS [DRAFT] Section III.A Governance — WHO Secretariat administration and coordination role","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIIA_002","The draft text would assign to the WHO Secretariat the role of administering and coordinating the PABS System under the …","PABS Draft (IGWG Bureau, 9 March 2026)","","","governance and review","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIIA_003","PABS [DRAFT] Section III.A Governance — WHO Secretariat platform for operational transparency","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIIA_003","The draft text would require the WHO Secretariat to establish a platform to provide visibility on operational progress o…","PABS Draft (IGWG Bureau, 9 March 2026)","","","transparency platform","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIIA_004","PABS [DRAFT] Section III.A Governance — allegations of non-compliance","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIIA_004","The draft text would establish that any Party may bring allegations of non-compliance by a WCLN institution or laborator…","PABS Draft (IGWG Bureau, 9 March 2026)","","","compliance / non-compliance management","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIIB_001","PABS [DRAFT] Section III.B Review — five-year review of the PABS System","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIIB_001","The draft text would require the Conference of the Parties to review the PABS System, with a view to ensuring its effect…","PABS Draft (IGWG Bureau, 9 March 2026)","","","governance and review","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIA_008","PABS [DRAFT] Section II.A Operation of the PABS System — export control","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIA_008","The draft text would require each Party to comply with applicable national and/or domestic law, regulations and standard…","PABS Draft (IGWG Bureau, 9 March 2026)","","","export control","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIA_009","PABS [DRAFT] Section II.A Operation of the PABS System — data protection","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIA_009","The draft text would require each Party and all PABS System participants to handle PABS Materials and Sequence Informati…","PABS Draft (IGWG Bureau, 9 March 2026)","","","data protection","","","","","","","","PROVISIONAL — draft text only; not adopted"
"GAP_PROCEDURAL_GAP__UPDATE_REVIEW_NEEDED","procedural gap; update-review needed","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","procedural gap; update-review needed","Gap type: procedural gap; update-review needed","","","","","","","","","","","",""
"GAP_REGULATORY_GAP__PROCEDURAL_GAP__FEDERAL_IMPLEMENTATION_GAP","regulatory gap; procedural gap; federal implementation gap","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","regulatory gap; procedural gap; federal implementation gap","Gap type: regulatory gap; procedural gap; federal implementation gap","","","","","","","","","","","",""
"GAP_PROCEDURAL_GAP__ADMINISTRATIVE_ONLY_ANCHORING","procedural gap; administrative-only anchoring","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","procedural gap; administrative-only anchoring","Gap type: procedural gap; administrative-only anchoring","","","","","","","","","","","",""
"GAP_REGULATORY_GAP__FEDERAL_IMPLEMENTATION_GAP__COORDINATION_GAP","regulatory gap; federal implementation gap; coordination gap","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","regulatory gap; federal implementation gap; coordination gap","Gap type: regulatory gap; federal implementation gap; coordination gap","","","","","","","","","","","",""
"GAP_REGULATORY_GAP__ADMINISTRATIVE_ONLY_ANCHORING","regulatory gap; administrative-only anchoring","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","regulatory gap; administrative-only anchoring","Gap type: regulatory gap; administrative-only anchoring","","","","","","","","","","","",""
"GAP_PARTIAL_REGULATORY_GAP__PROCEDURAL_GAP__UPDATE_REVIEW_NEEDED","partial regulatory gap; procedural gap; update-review needed","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","partial regulatory gap; procedural gap; update-review needed","Gap type: partial regulatory gap; procedural gap; update-review needed","","","","","","","","","","","",""
"GAP_RIGHTS_SAFEGUARD_GAP__PROCEDURAL_GAP__FULL_GAP__ART__40","rights-safeguard gap; procedural gap; full gap (Art. 40)","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","rights-safeguard gap; procedural gap; full gap (Art. 40)","Gap type: rights-safeguard gap; procedural gap; full gap (Art. 40)","","","","","","","","","","","",""
"GAP_COORDINATION_GAP__REGULATORY_GAP","coordination gap; regulatory gap","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","coordination gap; regulatory gap","Gap type: coordination gap; regulatory gap","","","","","","","","","","","",""
"GAP_BUDGET_CAPACITY_GAP__OVERSIGHT_GAP","budget/capacity gap; oversight gap","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","budget/capacity gap; oversight gap","Gap type: budget/capacity gap; oversight gap","","","","","","","","","","","",""
"GAP_OVERSIGHT_GAP__PROCEDURAL_GAP","oversight gap; procedural gap","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","oversight gap; procedural gap","Gap type: oversight gap; procedural gap","","","","","","","","","","","",""
"GAP_REGULATORY_GAP__UPDATE_REVIEW_NEEDED","regulatory gap; update-review needed","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","regulatory gap; update-review needed","Gap type: regulatory gap; update-review needed","","","","","","","","","","","",""
"GAP_REGULATORY_GAP__PROCEDURAL_GAP","regulatory gap; procedural gap","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","regulatory gap; procedural gap","Gap type: regulatory gap; procedural gap","","","","","","","","","","","",""
"GAP_PARTIAL_REGULATORY_GAP__COORDINATION_GAP","partial regulatory gap; coordination gap","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","partial regulatory gap; coordination gap","Gap type: partial regulatory gap; coordination gap","","","","","","","","","","","",""
"GAP_FEDERAL_IMPLEMENTATION_GAP__COORDINATION_GAP__PROCEDURAL_GAP","federal implementation gap; coordination gap; procedural gap","gap_type","analytical_assessment_layer","mexico_implementation_gap_map","federal implementation gap; coordination gap; procedural gap","Gap type: federal implementation gap; coordination gap; procedural gap","","","","","","","","","","","",""
